agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
SARSA,7,71,-706.9999999999803,0.041666666666666616,10742.0,36.0
SARSA,7,72,-704.4999999999803,0.09615384615384612,10768.0,26.0
SARSA,7,73,-704.8999999999803,-0.007272727272727215,10823.0,55.0
SARSA,7,74,-702.8999999999803,0.06451612903225802,10854.0,31.0
SARSA,7,75,-700.3999999999803,0.09615384615384612,10880.0,26.0
SARSA,7,76,-697.6999999999803,0.11249999999999998,10904.0,24.0
SARSA,7,77,-695.4999999999802,0.0758620689655172,10933.0,29.0
SARSA,7,78,-692.9999999999802,0.09615384615384612,10959.0,26.0
SARSA,7,79,-690.2999999999802,0.11249999999999998,10983.0,24.0
SARSA,7,80,-687.5999999999801,0.11249999999999998,11007.0,24.0
SARSA,7,81,-684.8999999999801,0.11249999999999998,11031.0,24.0
SARSA,7,82,-682.3999999999801,0.09615384615384612,11057.0,26.0
SARSA,7,83,-681.4999999999801,0.021428571428571394,11099.0,42.0
SARSA,7,84,-679.1999999999802,0.0821428571428571,11127.0,28.0
SARSA,7,85,-676.5999999999801,0.10399999999999997,11152.0,25.0
SARSA,7,86,-674.2999999999802,0.0821428571428571,11180.0,28.0
SARSA,7,87,-672.0999999999801,0.0758620689655172,11209.0,29.0
SARSA,7,88,-669.6999999999802,0.08888888888888885,11236.0,27.0
SARSA,7,89,-667.7999999999802,0.059374999999999956,11268.0,32.0
SARSA,7,90,-665.4999999999802,0.0821428571428571,11296.0,28.0
SARSA,7,91,-662.7999999999802,0.11249999999999998,11320.0,24.0
SARSA,7,92,-664.2999999999802,-0.02272727272727262,11386.0,66.0
SARSA,7,93,-664.2999999999802,3.483052626275001E-17,11437.0,51.0
SARSA,7,94,-662.5999999999801,0.049999999999999954,11471.0,34.0
SARSA,7,95,-661.0999999999801,0.041666666666666616,11507.0,36.0
SARSA,7,96,-658.6999999999802,0.08888888888888885,11534.0,27.0
SARSA,7,97,-657.1999999999802,0.041666666666666616,11570.0,36.0
SARSA,7,98,-655.1999999999802,0.06451612903225802,11601.0,31.0
SARSA,7,99,-652.6999999999802,0.09615384615384612,11627.0,26.0
SARSA,8,0,-153.79999999999526,-0.09679043423536518,1589.0,1589.0
SARSA,8,1,-635.5000000000374,-0.09895234182416643,6457.0,4868.0
SARSA,8,2,-773.3000000000336,-0.09643107067879368,7886.0,1429.0
SARSA,8,3,-934.5000000000284,-0.09693325315694218,9549.0,1663.0
SARSA,8,4,-1107.8000000000225,-0.0971412556053779,11333.0,1784.0
SARSA,8,5,-1188.3000000000218,-0.09404205607476568,12189.0,856.0
SARSA,8,6,-1284.0000000000202,-0.09494047619047476,13197.0,1008.0
SARSA,8,7,-1357.50000000002,-0.09351145038167916,13983.0,786.0
SARSA,8,8,-1539.7000000000137,-0.09727709556860312,15856.0,1873.0
SARSA,8,9,-1544.8000000000136,-0.0499999999999998,15958.0,102.0
SARSA,8,10,-1554.1000000000136,-0.06458333333333309,16102.0,144.0
SARSA,8,11,-1553.5000000000136,0.013333333333333326,16147.0,45.0
SARSA,8,12,-1551.0000000000136,0.09615384615384612,16173.0,26.0
SARSA,8,13,-1548.2000000000137,0.12173913043478259,16196.0,23.0
SARSA,8,14,-1545.5000000000136,0.11249999999999998,16220.0,24.0
SARSA,8,15,-1543.0000000000136,0.09615384615384612,16246.0,26.0
SARSA,8,16,-1540.1000000000136,0.1318181818181818,16268.0,22.0
SARSA,8,17,-1537.3000000000136,0.12173913043478259,16291.0,23.0
SARSA,8,18,-1534.9000000000135,0.08888888888888885,16318.0,27.0
SARSA,8,19,-1537.2000000000135,-0.031081081081080947,16392.0,74.0
SARSA,8,20,-1534.4000000000135,0.12173913043478259,16415.0,23.0
SARSA,8,21,-1531.3000000000136,0.15499999999999997,16435.0,20.0
SARSA,8,22,-1528.2000000000137,0.15499999999999997,16455.0,20.0
SARSA,8,23,-1525.3000000000136,0.1318181818181818,16477.0,22.0
SARSA,8,24,-1523.7000000000137,0.045714285714285666,16512.0,35.0
SARSA,8,25,-1521.9000000000137,0.0545454545454545,16545.0,33.0
SARSA,8,26,-1519.0000000000136,0.1318181818181818,16567.0,22.0
SARSA,8,27,-1516.3000000000136,0.11249999999999998,16591.0,24.0
SARSA,8,28,-1513.6000000000136,0.11249999999999998,16615.0,24.0
SARSA,8,29,-1511.2000000000135,0.08888888888888885,16642.0,27.0
SARSA,8,30,-1508.1000000000136,0.15499999999999997,16662.0,20.0
SARSA,8,31,-1505.1000000000136,0.14285714285714285,16683.0,21.0
SARSA,8,32,-1502.1000000000136,0.14285714285714285,16704.0,21.0
SARSA,8,33,-1499.2000000000135,0.1318181818181818,16726.0,22.0
SARSA,8,34,-1500.9000000000135,-0.024999999999999883,16794.0,68.0
SARSA,8,35,-1498.0000000000134,0.1318181818181818,16816.0,22.0
SARSA,8,36,-1495.9000000000135,0.06999999999999997,16846.0,30.0
SARSA,8,37,-1493.0000000000134,0.1318181818181818,16868.0,22.0
SARSA,8,38,-1489.9000000000135,0.15499999999999997,16888.0,20.0
SARSA,8,39,-1486.8000000000136,0.15499999999999997,16908.0,20.0
SARSA,8,40,-1483.7000000000137,0.15499999999999997,16928.0,20.0
SARSA,8,41,-1480.6000000000138,0.15499999999999997,16948.0,20.0
SARSA,8,42,-1477.9000000000137,0.11249999999999998,16972.0,24.0
SARSA,8,43,-1475.0000000000136,0.1318181818181818,16994.0,22.0
SARSA,8,44,-1472.0000000000136,0.14285714285714285,17015.0,21.0
SARSA,8,45,-1468.9000000000137,0.15499999999999997,17035.0,20.0
SARSA,8,46,-1466.6000000000138,0.0821428571428571,17063.0,28.0
SARSA,8,47,-1463.7000000000137,0.1318181818181818,17085.0,22.0
SARSA,8,48,-1460.8000000000136,0.1318181818181818,17107.0,22.0
SARSA,8,49,-1457.8000000000136,0.14285714285714285,17128.0,21.0
SARSA,8,50,-1454.9000000000135,0.1318181818181818,17150.0,22.0
SARSA,8,51,-1455.4000000000135,-0.008928571428571366,17206.0,56.0
SARSA,8,52,-1452.5000000000134,0.1318181818181818,17228.0,22.0
SARSA,8,53,-1449.4000000000135,0.15499999999999997,17248.0,20.0
SARSA,8,54,-1447.9000000000135,0.041666666666666616,17284.0,36.0
SARSA,8,55,-1444.8000000000136,0.15499999999999997,17304.0,20.0
SARSA,8,56,-1442.1000000000136,0.11249999999999998,17328.0,24.0
SARSA,8,57,-1439.0000000000136,0.15499999999999997,17348.0,20.0
SARSA,8,58,-1435.9000000000137,0.15499999999999997,17368.0,20.0
SARSA,8,59,-1433.0000000000136,0.1318181818181818,17390.0,22.0
SARSA,8,60,-1430.3000000000136,0.11249999999999998,17414.0,24.0
SARSA,8,61,-1427.3000000000136,0.14285714285714285,17435.0,21.0
SARSA,8,62,-1425.2000000000137,0.06999999999999997,17465.0,30.0
SARSA,8,63,-1422.4000000000137,0.12173913043478259,17488.0,23.0
SARSA,8,64,-1422.4000000000137,3.483052626275001E-17,17539.0,51.0
SARSA,8,65,-1419.3000000000138,0.15499999999999997,17559.0,20.0
SARSA,8,66,-1416.5000000000139,0.12173913043478259,17582.0,23.0
SARSA,8,67,-1413.5000000000139,0.14285714285714285,17603.0,21.0
SARSA,8,68,-1410.700000000014,0.12173913043478259,17626.0,23.0
SARSA,8,69,-1407.700000000014,0.14285714285714285,17647.0,21.0
SARSA,8,70,-1405.0000000000139,0.11249999999999998,17671.0,24.0
SARSA,8,71,-1402.200000000014,0.12173913043478259,17694.0,23.0
SARSA,8,72,-1401.600000000014,0.013333333333333326,17739.0,45.0
SARSA,8,73,-1398.700000000014,0.1318181818181818,17761.0,22.0
SARSA,8,74,-1395.600000000014,0.15499999999999997,17781.0,20.0
SARSA,8,75,-1392.700000000014,0.1318181818181818,17803.0,22.0
SARSA,8,76,-1390.3000000000138,0.08888888888888885,17830.0,27.0
SARSA,8,77,-1387.200000000014,0.15499999999999997,17850.0,20.0
SARSA,8,78,-1384.200000000014,0.14285714285714285,17871.0,21.0
SARSA,8,79,-1381.100000000014,0.15499999999999997,17891.0,20.0
SARSA,8,80,-1378.100000000014,0.14285714285714285,17912.0,21.0
SARSA,8,81,-1375.500000000014,0.10399999999999997,17937.0,25.0
SARSA,8,82,-1373.000000000014,0.09615384615384612,17963.0,26.0
SARSA,8,83,-1369.9000000000142,0.15499999999999997,17983.0,20.0
SARSA,8,84,-1366.8000000000143,0.15499999999999997,18003.0,20.0
SARSA,8,85,-1364.3000000000143,0.09615384615384612,18029.0,26.0
SARSA,8,86,-1361.9000000000142,0.08888888888888885,18056.0,27.0
SARSA,8,87,-1359.8000000000143,0.06999999999999997,18086.0,30.0
SARSA,8,88,-1357.0000000000143,0.12173913043478259,18109.0,23.0
SARSA,8,89,-1354.7000000000144,0.0821428571428571,18137.0,28.0
SARSA,8,90,-1351.8000000000143,0.1318181818181818,18159.0,22.0
SARSA,8,91,-1348.7000000000144,0.15499999999999997,18179.0,20.0
SARSA,8,92,-1346.9000000000144,0.0545454545454545,18212.0,33.0
SARSA,8,93,-1343.8000000000145,0.15499999999999997,18232.0,20.0
SARSA,8,94,-1341.1000000000145,0.11249999999999998,18256.0,24.0
SARSA,8,95,-1338.6000000000145,0.09615384615384612,18282.0,26.0
SARSA,8,96,-1335.7000000000144,0.1318181818181818,18304.0,22.0
SARSA,8,97,-1333.0000000000143,0.11249999999999998,18328.0,24.0
SARSA,8,98,-1330.3000000000143,0.11249999999999998,18352.0,24.0
SARSA,8,99,-1327.4000000000142,0.1318181818181818,18374.0,22.0
SARSA,9,0,-71.59999999999992,-0.09335071707953053,767.0,767.0
SARSA,9,1,-105.1000000000002,-0.0867875647668401,1153.0,386.0
SARSA,9,2,-106.90000000000019,-0.02608695652173901,1222.0,69.0
SARSA,9,3,-112.00000000000017,-0.0499999999999998,1324.0,102.0
SARSA,9,4,-121.80000000000014,-0.06577181208053667,1473.0,149.0
SARSA,9,5,-121.10000000000014,0.015909090909090894,1517.0,44.0
SARSA,9,6,-119.30000000000014,0.0545454545454545,1550.0,33.0
SARSA,9,7,-116.90000000000013,0.08888888888888885,1577.0,27.0
SARSA,9,8,-115.10000000000014,0.0545454545454545,1610.0,33.0
SARSA,9,9,-112.60000000000014,0.09615384615384612,1636.0,26.0
SARSA,9,10,-112.90000000000013,-0.005555555555555503,1690.0,54.0
SARSA,9,11,-110.30000000000014,0.10399999999999997,1715.0,25.0
SARSA,9,12,-107.60000000000014,0.11249999999999998,1739.0,24.0
SARSA,9,13,-107.30000000000014,0.006250000000000015,1787.0,48.0
SARSA,9,14,-105.90000000000015,0.037837837837837784,1824.0,37.0
SARSA,9,15,-103.30000000000015,0.10399999999999997,1849.0,25.0
SARSA,9,16,-101.00000000000016,0.0821428571428571,1877.0,28.0
SARSA,9,17,-98.70000000000016,0.0821428571428571,1905.0,28.0
SARSA,9,18,-96.40000000000016,0.0821428571428571,1933.0,28.0
SARSA,9,19,-95.30000000000017,0.027499999999999948,1973.0,40.0
SARSA,9,20,-93.20000000000017,0.06999999999999997,2003.0,30.0
SARSA,9,21,-90.90000000000018,0.0821428571428571,2031.0,28.0
SARSA,9,22,-88.40000000000018,0.09615384615384612,2057.0,26.0
SARSA,9,23,-86.00000000000017,0.08888888888888885,2084.0,27.0
SARSA,9,24,-84.00000000000017,0.06451612903225802,2115.0,31.0
SARSA,9,25,-82.60000000000018,0.037837837837837784,2152.0,37.0
SARSA,9,26,-80.90000000000018,0.049999999999999954,2186.0,34.0
SARSA,9,27,-79.30000000000018,0.045714285714285666,2221.0,35.0
SARSA,9,28,-76.80000000000018,0.09615384615384612,2247.0,26.0
SARSA,9,29,-74.20000000000019,0.10399999999999997,2272.0,25.0
SARSA,9,30,-76.70000000000017,-0.03289473684210512,2348.0,76.0
SARSA,9,31,-74.20000000000017,0.09615384615384612,2374.0,26.0
SARSA,9,32,-72.70000000000017,0.041666666666666616,2410.0,36.0
SARSA,9,33,-70.40000000000018,0.0821428571428571,2438.0,28.0
SARSA,9,34,-68.70000000000017,0.049999999999999954,2472.0,34.0
SARSA,9,35,-67.60000000000018,0.027499999999999948,2512.0,40.0
SARSA,9,36,-65.30000000000018,0.0821428571428571,2540.0,28.0
SARSA,9,37,-62.60000000000018,0.11249999999999998,2564.0,24.0
SARSA,9,38,-60.50000000000018,0.06999999999999997,2594.0,30.0
SARSA,9,39,-58.900000000000176,0.045714285714285666,2629.0,35.0
SARSA,9,40,-56.60000000000018,0.0821428571428571,2657.0,28.0
SARSA,9,41,-54.10000000000018,0.09615384615384612,2683.0,26.0
SARSA,9,42,-51.60000000000018,0.09615384615384612,2709.0,26.0
SARSA,9,43,-50.20000000000018,0.037837837837837784,2746.0,37.0
SARSA,9,44,-47.90000000000018,0.0821428571428571,2774.0,28.0
SARSA,9,45,-45.600000000000186,0.0821428571428571,2802.0,28.0
SARSA,9,46,-43.70000000000019,0.059374999999999956,2834.0,32.0
SARSA,9,47,-41.000000000000185,0.11249999999999998,2858.0,24.0
SARSA,9,48,-39.20000000000019,0.0545454545454545,2891.0,33.0
SARSA,9,49,-36.70000000000019,0.09615384615384612,2917.0,26.0
SARSA,9,50,-34.600000000000186,0.06999999999999997,2947.0,30.0
SARSA,9,51,-32.500000000000185,0.06999999999999997,2977.0,30.0
SARSA,9,52,-29.800000000000185,0.11249999999999998,3001.0,24.0
SARSA,9,53,-27.300000000000185,0.09615384615384612,3027.0,26.0
SARSA,9,54,-25.200000000000188,0.06999999999999997,3057.0,30.0
SARSA,9,55,-23.10000000000019,0.06999999999999997,3087.0,30.0
SARSA,9,56,-21.20000000000019,0.059374999999999956,3119.0,32.0
SARSA,9,57,-19.600000000000193,0.045714285714285666,3154.0,35.0
SARSA,9,58,-17.300000000000196,0.0821428571428571,3182.0,28.0
SARSA,9,59,-16.300000000000196,0.02439024390243898,3223.0,41.0
SARSA,9,60,-14.100000000000197,0.0758620689655172,3252.0,29.0
SARSA,9,61,-11.600000000000197,0.09615384615384612,3278.0,26.0
SARSA,9,62,-8.900000000000198,0.11249999999999998,3302.0,24.0
SARSA,9,63,-7.3000000000002,0.045714285714285666,3337.0,35.0
SARSA,9,64,-5.200000000000201,0.06999999999999997,3367.0,30.0
SARSA,9,65,-6.100000000000196,-0.014999999999999918,3427.0,60.0
SARSA,9,66,-3.4000000000001966,0.11249999999999998,3451.0,24.0
SARSA,9,67,-0.9000000000001975,0.09615384615384612,3477.0,26.0
SARSA,9,68,0.7999999999998009,0.049999999999999954,3511.0,34.0
SARSA,9,69,3.0999999999998,0.0821428571428571,3539.0,28.0
SARSA,9,70,4.599999999999798,0.041666666666666616,3575.0,36.0
SARSA,9,71,6.899999999999797,0.0821428571428571,3603.0,28.0
SARSA,9,72,9.499999999999796,0.10399999999999997,3628.0,25.0
SARSA,9,73,11.899999999999794,0.08888888888888885,3655.0,27.0
SARSA,9,74,13.999999999999794,0.06999999999999997,3685.0,30.0
SARSA,9,75,16.499999999999794,0.09615384615384612,3711.0,26.0
SARSA,9,76,16.699999999999797,0.0040816326530612465,3760.0,49.0
SARSA,9,77,19.199999999999797,0.09615384615384612,3786.0,26.0
SARSA,9,78,21.799999999999795,0.10399999999999997,3811.0,25.0
SARSA,9,79,24.299999999999795,0.09615384615384612,3837.0,26.0
SARSA,9,80,25.499999999999794,0.030769230769230715,3876.0,39.0
SARSA,9,81,26.999999999999794,0.041666666666666616,3912.0,36.0
SARSA,9,82,29.699999999999793,0.11249999999999998,3936.0,24.0
SARSA,9,83,31.599999999999792,0.059374999999999956,3968.0,32.0
SARSA,9,84,34.29999999999979,0.11249999999999998,3992.0,24.0
SARSA,9,85,36.19999999999979,0.059374999999999956,4024.0,32.0
SARSA,9,86,36.29999999999979,0.0020000000000000282,4074.0,50.0
SARSA,9,87,38.09999999999979,0.0545454545454545,4107.0,33.0
SARSA,9,88,40.399999999999785,0.0821428571428571,4135.0,28.0
SARSA,9,89,43.09999999999978,0.11249999999999998,4159.0,24.0
SARSA,9,90,45.39999999999978,0.0821428571428571,4187.0,28.0
SARSA,9,91,47.89999999999978,0.09615384615384612,4213.0,26.0
SARSA,9,92,37.59999999999982,-0.06688311688311663,4367.0,154.0
SARSA,9,93,40.09999999999982,0.09615384615384612,4393.0,26.0
SARSA,9,94,41.09999999999982,0.02439024390243898,4434.0,41.0
SARSA,9,95,43.79999999999981,0.11249999999999998,4458.0,24.0
SARSA,9,96,46.09999999999981,0.0821428571428571,4486.0,28.0
SARSA,9,97,48.299999999999805,0.0758620689655172,4515.0,29.0
SARSA,9,98,50.39999999999981,0.06999999999999997,4545.0,30.0
SARSA,9,99,50.49999999999981,0.0020000000000000282,4595.0,50.0
Q-Learning,0,0,-27.700000000000195,-0.08445121951219571,328.0,328.0
Q-Learning,0,1,-92.6000000000005,-0.09271428571428615,1028.0,700.0
Q-Learning,0,2,-172.99999999999994,-0.09403508771929757,1883.0,855.0
Q-Learning,0,3,-182.2999999999999,-0.06458333333333309,2027.0,144.0
Q-Learning,0,4,-250.10000000000002,-0.09300411522633764,2756.0,729.0
Q-Learning,0,5,-253.20000000000002,-0.037804878048780334,2838.0,82.0
Q-Learning,0,6,-317.10000000000036,-0.09260869565217443,3528.0,690.0
Q-Learning,0,7,-342.90000000000055,-0.08349514563106851,3837.0,309.0
Q-Learning,0,8,-378.30000000000086,-0.08740740740740816,4242.0,405.0
Q-Learning,0,9,-407.8000000000011,-0.08526011560693705,4588.0,346.0
Q-Learning,0,10,-449.0000000000015,-0.08898488120950407,5051.0,463.0
Q-Learning,0,11,-465.0000000000015,-0.07582938388625605,5262.0,211.0
Q-Learning,0,12,-487.5000000000016,-0.08152173913043521,5538.0,276.0
Q-Learning,0,13,-507.60000000000167,-0.0797619047619051,5790.0,252.0
Q-Learning,0,14,-524.2000000000018,-0.07649769585253473,6007.0,217.0
Q-Learning,0,15,-538.4000000000018,-0.07357512953367877,6200.0,193.0
Q-Learning,0,16,-555.9000000000018,-0.07743362831858429,6426.0,226.0
Q-Learning,0,17,-567.9000000000018,-0.07017543859649106,6597.0,171.0
Q-Learning,0,18,-606.5000000000022,-0.08832951945080171,7034.0,437.0
Q-Learning,0,19,-616.4000000000021,-0.06599999999999975,7184.0,150.0
Q-Learning,0,20,-636.0000000000023,-0.0793522267206481,7431.0,247.0
Q-Learning,0,21,-650.6000000000023,-0.0741116751269036,7628.0,197.0
Q-Learning,0,22,-673.5000000000024,-0.08178571428571474,7908.0,280.0
Q-Learning,0,23,-683.6000000000023,-0.06644736842105238,8060.0,152.0
Q-Learning,0,24,-695.5000000000023,-0.06999999999999983,8230.0,170.0
Q-Learning,0,25,-707.9000000000023,-0.07085714285714273,8405.0,175.0
Q-Learning,0,26,-727.1000000000023,-0.07901234567901265,8648.0,243.0
Q-Learning,0,27,-740.1000000000023,-0.07182320441988943,8829.0,181.0
Q-Learning,0,28,-763.8000000000025,-0.08229166666666715,9117.0,288.0
Q-Learning,0,29,-774.1000000000024,-0.06688311688311663,9271.0,154.0
Q-Learning,0,30,-780.9000000000024,-0.057142857142856926,9390.0,119.0
Q-Learning,0,31,-781.3000000000023,-0.007272727272727215,9445.0,55.0
Q-Learning,0,32,-803.4000000000025,-0.08125000000000042,9717.0,272.0
Q-Learning,0,33,-813.1000000000024,-0.0655405405405403,9865.0,148.0
Q-Learning,0,34,-830.9000000000025,-0.07772925764192164,10094.0,229.0
Q-Learning,0,35,-835.0000000000025,-0.04456521739130417,10186.0,92.0
Q-Learning,0,36,-837.5000000000025,-0.03289473684210512,10262.0,76.0
Q-Learning,0,37,-861.5000000000026,-0.0824742268041242,10553.0,291.0
Q-Learning,0,38,-874.6000000000026,-0.0719780219780219,10735.0,182.0
Q-Learning,0,39,-880.8000000000026,-0.05486725663716793,10848.0,113.0
Q-Learning,0,40,-889.4000000000026,-0.06277372262773699,10985.0,137.0
Q-Learning,0,41,-896.5000000000026,-0.058196721311475186,11107.0,122.0
Q-Learning,0,42,-906.3000000000026,-0.06577181208053667,11256.0,149.0
Q-Learning,0,43,-910.3000000000026,-0.04395604395604378,11347.0,91.0
Q-Learning,0,44,-922.6000000000025,-0.07068965517241366,11521.0,174.0
Q-Learning,0,45,-934.0000000000025,-0.06909090909090887,11686.0,165.0
Q-Learning,0,46,-948.9000000000025,-0.07450000000000007,11886.0,200.0
Q-Learning,0,47,-956.7000000000024,-0.06046511627906954,12015.0,129.0
Q-Learning,0,48,-961.8000000000025,-0.0499999999999998,12117.0,102.0
Q-Learning,0,49,-969.3000000000025,-0.0595238095238093,12243.0,126.0
Q-Learning,0,50,-976.2000000000024,-0.05749999999999978,12363.0,120.0
Q-Learning,0,51,-976.9000000000025,-0.012068965517241306,12421.0,58.0
Q-Learning,0,52,-990.6000000000025,-0.0728723404255319,12609.0,188.0
Q-Learning,0,53,-996.9000000000025,-0.05526315789473663,12723.0,114.0
Q-Learning,0,54,-1008.8000000000025,-0.06999999999999983,12893.0,170.0
Q-Learning,0,55,-1009.4000000000025,-0.010526315789473616,12950.0,57.0
Q-Learning,0,56,-1011.2000000000024,-0.02608695652173901,13019.0,69.0
Q-Learning,0,57,-1022.1000000000024,-0.06812499999999974,13179.0,160.0
Q-Learning,0,58,-1022.4000000000024,-0.005555555555555503,13233.0,54.0
Q-Learning,0,59,-1032.0000000000023,-0.06530612244897935,13380.0,147.0
Q-Learning,0,60,-1031.3000000000022,0.015909090909090894,13424.0,44.0
Q-Learning,0,61,-1040.700000000002,-0.06482758620689631,13569.0,145.0
Q-Learning,0,62,-1051.300000000002,-0.06751592356687873,13726.0,157.0
Q-Learning,0,63,-1056.700000000002,-0.051428571428571226,13831.0,105.0
Q-Learning,0,64,-1057.1000000000022,-0.007272727272727215,13886.0,55.0
Q-Learning,0,65,-1062.9000000000021,-0.05321100917431172,13995.0,109.0
Q-Learning,0,66,-1070.6000000000022,-0.06015624999999977,14123.0,128.0
Q-Learning,0,67,-1079.200000000002,-0.06277372262773699,14260.0,137.0
Q-Learning,0,68,-1078.9000000000021,0.006250000000000015,14308.0,48.0
Q-Learning,0,69,-1085.000000000002,-0.05446428571428551,14420.0,112.0
Q-Learning,0,70,-1086.4000000000021,-0.021538461538461433,14485.0,65.0
Q-Learning,0,71,-1092.800000000002,-0.055652173913043265,14600.0,115.0
Q-Learning,0,72,-1094.900000000002,-0.02916666666666654,14672.0,72.0
Q-Learning,0,73,-1101.100000000002,-0.05486725663716793,14785.0,113.0
Q-Learning,0,74,-1103.900000000002,-0.03544303797468339,14864.0,79.0
Q-Learning,0,75,-1108.600000000002,-0.0479591836734692,14962.0,98.0
Q-Learning,0,76,-1114.2000000000019,-0.052336448598130636,15069.0,107.0
Q-Learning,0,77,-1113.2000000000019,0.02439024390243898,15110.0,41.0
Q-Learning,0,78,-1112.8000000000018,0.008510638297872348,15157.0,47.0
Q-Learning,0,79,-1114.1000000000017,-0.0203124999999999,15221.0,64.0
Q-Learning,0,80,-1117.6000000000017,-0.04069767441860449,15307.0,86.0
Q-Learning,0,81,-1117.9000000000017,-0.005555555555555503,15361.0,54.0
Q-Learning,0,82,-1116.8000000000018,0.027499999999999948,15401.0,40.0
Q-Learning,0,83,-1124.5000000000018,-0.06015624999999977,15529.0,128.0
Q-Learning,0,84,-1128.400000000002,-0.04333333333333316,15619.0,90.0
Q-Learning,0,85,-1136.5000000000018,-0.061363636363636134,15751.0,132.0
Q-Learning,0,86,-1134.8000000000018,0.049999999999999954,15785.0,34.0
Q-Learning,0,87,-1134.5000000000018,0.006250000000000015,15833.0,48.0
Q-Learning,0,88,-1135.6000000000017,-0.017741935483870878,15895.0,62.0
Q-Learning,0,89,-1136.1000000000017,-0.008928571428571366,15951.0,56.0
Q-Learning,0,90,-1139.1000000000017,-0.03703703703703688,16032.0,81.0
Q-Learning,0,91,-1143.0000000000018,-0.04333333333333316,16122.0,90.0
Q-Learning,0,92,-1141.5000000000018,0.041666666666666616,16158.0,36.0
Q-Learning,0,93,-1145.6000000000017,-0.04456521739130417,16250.0,92.0
Q-Learning,0,94,-1148.6000000000017,-0.03703703703703688,16331.0,81.0
Q-Learning,0,95,-1149.7000000000016,-0.017741935483870878,16393.0,62.0
Q-Learning,0,96,-1149.5000000000016,0.0040816326530612465,16442.0,49.0
Q-Learning,0,97,-1149.7000000000016,-0.0037735849056603306,16495.0,53.0
Q-Learning,0,98,-1149.8000000000015,-0.001923076923076882,16547.0,52.0
Q-Learning,0,99,-1153.5000000000016,-0.04204545454545438,16635.0,88.0
Q-Learning,1,0,-74.89999999999974,-0.09362499999999967,800.0,800.0
Q-Learning,1,1,-111.10000000000005,-0.08765133171912909,1213.0,413.0
Q-Learning,1,2,-165.2000000000006,-0.0913851351351361,1805.0,592.0
Q-Learning,1,3,-191.1000000000008,-0.08354838709677474,2115.0,310.0
Q-Learning,1,4,-253.20000000000124,-0.09241071428571497,2787.0,672.0
Q-Learning,1,5,-272.8000000000013,-0.0793522267206481,3034.0,247.0
Q-Learning,1,6,-297.20000000000147,-0.08271186440678016,3329.0,295.0
Q-Learning,1,7,-372.5000000000012,-0.0936567164179101,4133.0,804.0
Q-Learning,1,8,-373.7000000000012,-0.019047619047618952,4196.0,63.0
Q-Learning,1,9,-405.7000000000014,-0.08625336927223788,4567.0,371.0
Q-Learning,1,10,-427.7000000000015,-0.0811808118081185,4838.0,271.0
Q-Learning,1,11,-446.2000000000016,-0.07838983050847485,5074.0,236.0
Q-Learning,1,12,-474.6000000000018,-0.08477611940298568,5409.0,335.0
Q-Learning,1,13,-494.8000000000019,-0.07984189723320192,5662.0,253.0
Q-Learning,1,14,-519.300000000002,-0.08277027027027077,5958.0,296.0
Q-Learning,1,15,-541.2000000000021,-0.08111111111111152,6228.0,270.0
Q-Learning,1,16,-564.2000000000022,-0.08185053380782964,6509.0,281.0
Q-Learning,1,17,-568.9000000000021,-0.0479591836734692,6607.0,98.0
Q-Learning,1,18,-583.7000000000021,-0.07437185929648248,6806.0,199.0
Q-Learning,1,19,-618.8000000000023,-0.08731343283582164,7208.0,402.0
Q-Learning,1,20,-639.4000000000025,-0.08015564202334667,7465.0,257.0
Q-Learning,1,21,-648.2000000000024,-0.06330935251798538,7604.0,139.0
Q-Learning,1,22,-653.9000000000024,-0.052777777777777576,7712.0,108.0
Q-Learning,1,23,-665.3000000000023,-0.06909090909090887,7877.0,165.0
Q-Learning,1,24,-692.0000000000025,-0.08396226415094396,8195.0,318.0
Q-Learning,1,25,-707.1000000000025,-0.07475247524752483,8397.0,202.0
Q-Learning,1,26,-721.7000000000025,-0.0741116751269036,8594.0,197.0
Q-Learning,1,27,-727.9000000000025,-0.05486725663716793,8707.0,113.0
Q-Learning,1,28,-749.4000000000026,-0.08082706766917333,8973.0,266.0
Q-Learning,1,29,-757.9000000000026,-0.062499999999999764,9109.0,136.0
Q-Learning,1,30,-778.8000000000027,-0.08038461538461576,9369.0,260.0
Q-Learning,1,31,-797.3000000000028,-0.07838983050847485,9605.0,236.0
Q-Learning,1,32,-797.2000000000028,0.0020000000000000282,9655.0,50.0
Q-Learning,1,33,-810.6000000000028,-0.07243243243243239,9840.0,185.0
Q-Learning,1,34,-813.3000000000027,-0.03461538461538447,9918.0,78.0
Q-Learning,1,35,-822.7000000000027,-0.06482758620689631,10063.0,145.0
Q-Learning,1,36,-836.5000000000026,-0.073015873015873,10252.0,189.0
Q-Learning,1,37,-839.4000000000026,-0.03624999999999985,10332.0,80.0
Q-Learning,1,38,-849.7000000000025,-0.06688311688311663,10486.0,154.0
Q-Learning,1,39,-859.9000000000025,-0.06666666666666642,10639.0,153.0
Q-Learning,1,40,-870.0000000000024,-0.06644736842105238,10791.0,152.0
Q-Learning,1,41,-882.3000000000023,-0.07068965517241366,10965.0,174.0
Q-Learning,1,42,-894.9000000000024,-0.07118644067796599,11142.0,177.0
